Population using at least basic drinking-water services (%),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),"Estimated gross galactic income per capita, male",Gross fixed capital formation (% of GGP),"Gross enrolment ratio, primary (% of primary under-age population)",Current health expenditure (% of GGP),Gender Development Index (GDI),Adjusted net savings,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,Population using at least basic sanitation services (%),"Population, urban (%)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)",Employment in services (% of total employment),Gross galactic product (GGP) per capita,Share of seats in senate (% held by female),"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Population with at least some secondary education (% ages 25 and older),Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)","Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Well-Being Index
112.4356507,55.81759422,12.94209693,86.69062606,30124.34595,25.71186795,138.1020172,8.854760919,1.024961324,21.65318478,0.917407754,86.91152846,30154.1327,0.755946893,15.92644803,12.81021295,0.760592856,0.768313175,89.63929767,90.80306807,17.50950189,83.31055613,79.03400559,79.65734182,23318.54937,21.398179515,10.41356792,11.38750412,16.90571178,17.77693234,30346.88876,30.09435049,77.82388342,80.83575361,87.84183915,75.40928323,63.36630807,38.95605961,0.75234967,0.872264907,0.055918694
120.4300256,59.55605313,4.275007154,124.1221829,60931.8361,28.66754614,117.6579237,9.698172369,1.065256362,29.1504878,1.051095868,89.64684877,49794.42931,1.086699231,20.01804351,14.33726561,1.117814704,1.095265809,116.5352104,102.2321146,24.42346954,84.51089018,88.53905077,77.63854821,42132.17516,43.80212339,13.33813502,16.49100408,21.26232816,18.05128625,29120.95789,154.8832205,172.6384767,109.381705,116.2676494,124.6345284,107.6117368,77.9771534,1.073352139,0.979574495,0.169464656
64.3261584,51.96540986,17.15453027,107.6973984,32265.59332,26.03080067,113.3123568,6.776066892,1.052501379,11.40194794,0.767515067,67.52012628,21597.93159,0.555180174,10.91336114,8.999406157,0.638917341,0.747150514,24.9563416,45.94121048,9.068399294,60.55348278,69.96429026,35.89341926,22745.81021,18.37669025,9.334456994,6.955437723,10.2351698,12.48358363,16074.43606,23.69876466,70.25841165,71.50273984,76.94123099500001,71.73080282,50.43053875,29.82300897,0.602874306,0.585174203,0.049155542
75.7746736,53.53809745,21.62227692,145.6368276,32324.80242,25.12997122,116.622732,9.988630054,0.997710686,21.41705259,0.733782327,72.7936264,23796.76383,0.626324725,12.37754283,5.489928414,0.560237116,0.518596831,40.28632615,34.27987284,15.35708843,64.13799099,69.82418971,28.90408457,29643.27911,21.18553395,4.370038812,7.887726163,8.928329055,10.8988394,13375.92805,56.39294887,15.21414598,42.60097967,36.02854107,33.62380842,51.52574368,26.10372623,0.54383419,0.599647518,0.048633103
125.68233,60.99449131,22.80037659,134.4719541,32081.14468,32.20617894,121.8874577,7.892908455,1.117630673,11.26844531,1.007355325,80.19870143,29315.61464,0.901922506,18.31563694,10.65207722,0.828686236,0.887961921,116.7970876,100.0932496,28.99484147,76.28585579,81.3344819,93.48223004,37496.0664,26.32975518,13.76486573,13.30713826,17.6789089,16.20801579,19826.39576,119.466829,98.41527385,110.4616844,122.6140983,120.2465847,65.07866319,32.28073168,0.974779837,0.83929559,0.088452735
117.361726,38.74832485,22.78514011,124.2605668,131624.7644,17.47085193,115.0786164,3.1109688,1.064965834,46.68391942,1.048812605,79.9342076,108134.9981,1.289916198,16.0430181,8.819985643,0.977957999,0.680648418,133.9705927,112.0902433,7.331046176,76.7273783,84.97678548,92.67676635,87180.80151,7.800252533,9.875232811,8.971549513,17.23828857,16.06566604,62706.70293,128.7150848,161.5936526,83.26362825,70.6661253,72.35423815,76.12316683,26.19585027,0.974791115,0.909721693,0.053972927
101.0491075,21.10465275,12.6035289,81.73448247,34195.60043,23.74302835,87.45588338,5.872917672,0.664709149,18.88055006,0.839204338,77.30407528,18061.36915,0.66841057,8.554016713,5.86192204,0.564433223,0.484103217,80.67667445,57.5478126,15.90205922,70.32158644,76.63359595,60.51841555,23452.23326,21.398179515,4.942916395,7.959659502,9.170873034,9.315567195,14203.8745,95.91259247,144.7015369,51.69048278,30.11153443,64.69461348,40.37785098,37.043078,0.538665577,0.668892575,0.050155306
119.6746235,50.28072115,20.42850051,280.2784518,40121.74423,38.07985368,117.8569048,4.538659606,0.987101394,28.34472173,0.978141077,77.46712892,34044.67055,0.99255615,14.00938002,12.8817763,0.903773164,0.90177429,131.7744375,83.18822516,12.78994001,74.93457894,78.28868187,70.8041071,34160.03816,29.4911712,10.69820647,14.30600051,15.67387204,14.71689909,28885.24356,124.2133403,173.6308702,70.07530254,90.45890261,100.3653227,81.78420003,46.67519322,0.875887958,0.766720249,0.057932769
91.80495905,53.93234368,25.09211446,151.4050617,31565.83647,26.38028351,137.9070212,8.717710411,0.998318598,23.9427762,0.858477112,76.74070976,20294.5656,0.782575935,15.3932401,7.757386728,0.746833993,0.6705135,85.0791244,81.49218481,18.95723254,79.98189526,84.9464785,77.84676435,20302.98538,18.57279243,9.605693056,10.34356893,15.60991878,13.91737331,22690.46347,103.335759,67.12237756,68.77909712,60.78708703,56.86023774,81.98621389,22.62681876,0.798023254,0.837659211,0.05783798
117.630854,18.89255951,12.15240053,92.26695086,43691.5626,30.08368549,119.2883036,6.875249211,0.936855462,18.24449218,0.878740963,84.3352624,31095.52138,0.964271288,14.38583467,7.963666257,0.819038499,0.662498345,112.6382377,78.54254257,18.77280534,77.3269962,87.72663255,49.07185371,31968.13169,14.94375608,8.103487037,9.734155031,12.12849397,15.19264783,16351.00057,124.2133403,76.88977862,56.85149536,48.70750471,58.56247658,44.62548786,35.52893366,0.806884521,0.822057047,0.059057446
108.7333553,54.33753124,26.1433655,152.4536833,56860.39423,27.98418307,113.8443575,6.379226973,1.044948213,21.52056318,1.123391415,88.87843237,44608.69457,1.078439961,15.94656296,13.75628842,0.978399184,0.889672192,118.1735082,81.69777088,21.41982481,87.56484175,92.06710741,85.0844214,46555.00536,16.28072443,13.49981257,14.94950995,15.20118149,16.3190466,33781.96009,148.2916975,98.41527385,92.25344912,81.54564545,78.79655794,106.2127434,40.06998772,1.0018859,0.949871375,0.163360148
108.3729247,60.95811295,15.31478785,152.4747493,32504.9983,27.98568163,112.0251368,5.155118765,1.07363257,25.57430488,0.909248295,84.65212575,23782.45755,0.912773333,13.69149408,8.621488294,0.837488995,0.685922492,121.1083362,58.34704582,18.52909339,76.84053489,84.43799361,61.66546571,25770.73725,17.19762208,10.14739463,9.153982868,16.3852297,13.72082441,15188.76725,130.4716421,169.9217836,54.16584559,62.8950128,42.67397542,50.1803263,39.18641706,0.834965049,0.781704941,0.068180568
72.94342205,52.98745707,17.79292144,105.2172172,21378.50056,20.50592918,117.6350708,7.226835345,0.907800106,16.65063262,0.710534863,70.30383499,21299.08138,0.659095404,10.26242796,5.619680112,0.571701986,0.52690186,69.45645701,45.77018902,12.7414519,59.84717106,68.96005878,27.67676123,16377.41125,26.95692865,6.674224985,9.240026849,10.74000597,10.65792311,17260.57097,56.49828894,47.29643952,53.83087569,46.31256512,47.91445401,37.88789646,24.17807723,0.649324104,0.712872987,0.050450816
99.32969954,52.93181234,18.82554403,124.7059049,38224.08925,18.93683087,94.34313118,7.729739039,1.022518312,-15.87770121,0.899902942,76.99825643,26906.41436,0.665123433,10.41567497,6.655486141,0.652230992,0.443830274,59.61651494,34.49850421,14.01837654,76.38503396,76.40773463,51.2945736,29965.99826,12.66706258,9.875232811,10.11584661,11.26876251,10.38111028,11434.65155,33.84011518,87.91964588,71.50273984,76.94123099500001,71.73080282,69.2667255,28.71444872,0.806884521,0.8296172735,0.048675389
108.584018,62.9295695,22.16292547,60.80240341,21651.8871,26.54171434,143.4619646,9.135216557,1.035475091,6.006694958,0.914132711,76.78393586,22076.90555,0.939493319,15.23040266,10.84644753,0.861619825,0.680959793,116.9714733,89.01851244,16.37885138,76.87904862,84.08136263,65.41629238,25094.19938,21.48638047,9.493258122,9.531555131,14.78873184,14.21387936,17489.84215,111.3854397,73.71334952,79.22159327,71.76587516,80.09320496,42.88966774,41.930478,0.888064962,0.856492036,0.059830063
128.6292235,51.55509782,19.96011773,124.1682591,68394.82232,32.90761243,127.0736014,8.606587351,1.041454729,22.31477016,1.038478487,90.62238494,42733.07591,0.972330593,19.49187786,11.58990128,0.996494168,0.887477154,143.3841676,100.296243,32.0751368,86.73725262,93.18250602,82.38921076,42515.07496,40.69951492,10.47208069,10.04419278,19.07904267,18.82439499,27949.38125,126.4037138,98.41527385,80.74674236,74.29555536,101.7854106,115.168908,15.9850679,1.030440823,0.977466883,0.163691295
98.43558241,72.90019297,23.198997,196.1379661,16066.41845,27.55650946,116.9309642,10.10059167,1.043192489,13.41277337,0.863473259,79.16802661,18143.02663,0.66655053,14.60253258,14.30571714,0.693811767,0.781509418,104.5515644,78.40928304,23.23536296,70.13322157,82.45878874,52.56536692,33218.72533,17.37934497,10.90613071,12.43621052,16.28296291,14.0478086,17494.39255,119.6257283,86.54604152,103.4575197,106.4937598,104.5672083,70.79689315,41.4638093,0.789966945,0.815217748,0.069392374
102.5851228,49.38450182,24.78400309,104.3696632,26355.64391,33.68395244,110.2571332,11.02840133,1.018254854,24.24075356,0.859679351,81.90768682,16263.48526,0.833914806,14.43112428,9.938499523,0.863512529,0.699693936,72.80908671,67.08740264,15.52493928,77.3090911,83.75006615,56.19917036,33661.63505,27.5355374,10.50524948,10.52223196,12.937608,12.84606234,21374.46393,80.43866796,220.4859148,70.80930547,84.42349147,88.89105448,44.45073841,34.1821386,0.860200513,0.837452108,0.055086679
86.2404893,54.74910436,12.14210636,124.3201188,22756.08861,30.86317104,124.2132943,6.374013758,1.002993274,-5.481506021,0.863729983,74.66360178,24482.7888,0.791842987,13.13306507,14.83642429,0.857935778,0.791153742,99.53339029,92.45412131,19.81820897,69.37312319,81.54485979,68.57204462,24322.2345,21.398179515,13.63782453,14.72208134,16.29710199,13.57289435,20702.49256,140.0253014,-5.427658608,123.0691414,120.7769967,119.6018304,41.87989015,25.54177137,0.842529066,0.684419783,0.107071789
115.728428,56.85591302,21.64495436,188.9417568,26711.64609,28.05775762,132.4842682,8.437519466,1.10495533,8.393340355,0.840868938,75.43792381,29809.38425,0.657309093,15.58841002,12.01845194,0.835176503,0.997723681,133.2476218,70.31785536,28.07215817,66.16608983,84.53217724,59.18949201,32560.83349,20.05117383,14.40655139,14.64021011,17.89921868,15.10420333,11588.44126,141.6002951,98.09642347,130.2530624,116.3921586,109.6676327,46.45222436,49.99523189,0.788930369,0.819117409,0.094207542
101.5875582,60.53597667,16.33742305,164.9605613,28460.19888,25.5937632,119.8678968,6.982529878,1.008946868,42.64258303,0.920377923,77.81456765,28842.68031,0.688457214,13.96474363,11.30834616,0.750319486,0.567274785,93.95347201,76.57782676,10.74912397,70.75961424,80.58965142,63.36133698,20549.44499,22.40649201,10.65816229,11.37788348,16.97748133,14.98437444,17568.88877,74.19882483,131.0765526,79.67963348,97.57435342,74.77031255,66.1361655,10.47614941,0.774078203,0.810937315,0.061079307
123.5786867,50.87935533,13.51819409,88.05667869,38347.58047,24.36475953,117.5272487,12.62057983,1.122864896,12.62470771,0.915289529,84.79496492,36920.20199,0.975277741,16.47119349,10.87736901,0.940457121,0.884607355,122.6339831,111.0745878,30.54441782,81.94119241,88.66858136,82.93556416,39654.59879,19.80660584,13.29981581,9.088019983,20.37607556,16.22052532,21325.39351,146.1979801,104.6508911,75.41638763,76.18131384,76.78525464,59.06660816,42.80500729,0.896358978,1.006980499,0.076672667
114.3544415,48.01491539,22.31302065,79.41388697,31276.96885,27.92575042,122.3609311,8.75579998,1.098087057,38.58139173,1.000543389,80.43107534,21038.14471,0.915687207,14.16771744,9.458362201,0.842100672,0.732058654,89.881789332,109.5545122,16.01854671,79.48550019,92.09740498,81.61626106,32738.89851,21.398179515,8.078310161,7.228197761,13.97467775,12.68523179,22259.32898,113.8203805,129.8978146,61.03266534,58.6137745,52.1137992,60.39045701,25.87525635,0.924778202,0.828360662,0.064252403
111.7674128,61.16151014,11.28940262,143.3698948,32966.52976,24.1584992,125.3767345,8.001335759,1.042675794,24.60799571,1.005690706,93.52521723,38511.87225,0.978211249,17.71224869,11.68424182,0.946166336,0.853428326,94.57556555,67.759267,24.56787174,88.64988886,83.84813191,102.0037062,34352.74136,29.68208216,11.6674357,11.11924394,18.50966192,16.04293764,27824.76337,148.6790009,119.9036236,108.9735752,111.6131475,103.7622176,62.51049268,40.06327977,0.90355013,0.9490682,0.099685543
78.70915575,47.19278857,19.53301793,122.780527,9907.755807,31.35850799,82.37641012,7.605830226,0.8595127,13.50768118,0.784532206,68.67087527,34672.41926,0.651576732,7.585493471,5.570274124,0.478611531,0.444850709,58.95433525,64.73765602,13.61414389,64.39133294,67.19564059,62.86965286,22778.56225,30.26162107,4.802292251,4.348664915,7.27470124,10.08500722,20887.01352,34.08701622,75.46284143,53.13236358,27.15342469,60.28854242,47.25062541,16.87261793,0.572629468,0.674105166,0.044715495
108.3149047,44.35179667,23.43765077,128.487607,36888.53741,34.41891082,110.5952788,10.21163673,1.030758574,17.54397791,0.876805461,78.71056994,27220.16879,0.750201943,15.40315405,14.99944439,0.901506528,0.917593092,120.4175454,89.72113054,28.43083457,80.69733793,87.28294688,57.78363062,5495.06414,13.7778388,15.05750815,15.67889347,17.59029194,15.49891559,18303.77003,124.2133403,79.3460014,106.9511765,116.5359736,130.9062457,72.88118985,30.38239018,0.792453731,0.781897329,0.064965137
111.4610819,58.96899318,14.97313635,151.2610578,91964.10328,28.2899727,131.3593726,10.96008999,1.09980007,35.28768792,0.990016626,84.69920416,80410.5349,1.253611432,20.56299755,16.23593704,1.117465818,1.097027747,140.4559887,89.04389001,27.43455058,81.50783711,93.56298774,94.4749643,83746.39891,42.31792724,16.1097312,14.09361593,21.99325435,20.2041278,54528.04743,114.8525224,168.36942,91.39445277,113.7555944,108.4091947,115.6718938,87.20499295,1.011479462,1.067560478,0.279692772
63.09444638,65.82363406,14.53911547,106.3833403,21161.54725,17.84449993,119.2561871,5.540215585,0.900665366,21.36937976,0.690272557,62.43811064,22524.65215,0.520519795,12.65982546,7.604448486,0.608261915,0.577814097,34.25879064,52.94318438,15.99852909,59.91681136,65.97910952,70.33398518,25219.77232,13.41060569,6.400467103,8.023802115,11.47955138,14.95063417,11731.39906,54.85562793,94.53948029,48.4886823,51.52854827,54.51442322,49.53909323,31.37261169,0.505483573,0.636787023,0.047919879
125.0535372,54.15424832,18.46394509,172.3484386,90835.69665,34.02075975,128.4620373,11.51931681,0.99632029,27.94335864,1.11102235,92.16403016,64058.77202,1.169773859,18.88673693,13.99560802,1.002475724,1.036967181,142.5812625,102.8510142,32.54641852,83.03545386,91.62168554,86.74479017,64278.41868,35.68685743,13.47254941,12.78288061,17.80029261,18.57624198,53212.48473,146.1299799,223.4565816,78.50190915,89.5935885,93.86687754,122.0101931,79.32472684,1.028008041,1.096141792,0.219921945
113.410019,49.14987439,30.98892526,121.5649086,68793.93563,32.35759934,115.4047377,12.32689303,1.010651858,26.51559193,0.993750414,90.56378624,48978.12892,1.057524509,18.46613669,13.87536967,0.966309699,1.024759593,127.1519097,106.3798765,33.12296163,81.9688618,91.88649848,83.02903725,58270.80058,38.71359576,12.9154209,16.83072389,18.03800749,17.60253371,37816.89058,144.5375925,98.41527385,84.50679254,96.58558084,97.14682397,93.7272887,75.03882275,0.896093317,1.075245117,0.189224251
109.5513808,62.69942703,6.289418184,96.94257801,26748.3473,26.4517472,125.7473076,10.74539458,1.021052689,22.76457183,1.012405097,77.39727508,25308.5898,0.723286402,15.79954738,7.900282216,0.791065733,0.713994293,126.5348993,84.28005429,12.18261422,76.27744847,87.74355295,66.3795468,25843.5989,17.63262582,6.822858068,8.606587924,15.98089278,14.93199552,15880.59661,93.18965194,119.6753095,67.15773326,53.91541971,36.03854747,65.00860294,18.73901978,0.842719111,0.84722981,0.05653189
97.72679322,61.75665507,20.41240355,148.7329069,32089.90217,31.57705158,126.159518,10.31568237,1.015962956,25.33073792,0.938465775,85.98520785,14267.93908,0.573110997,12.08307958,7.023071985,0.783265497,0.531722807,101.8476599,69.78144498,15.08275299,79.30439217,85.96141826,40.427683,16464.10915,16.93011209,9.768037489,6.135693439,13.33046481,12.12961917,15194.50563,79.68057496,60.50358945,42.29982899,41.11816598,63.63116568,61.77780494,30.19957784,0.704375313,0.705248068,0.053058588
81.21178425,58.04973474,3.914789883,99.91314798,15360.8668,37.56942426,95.59561925,5.323853497,0.813623587,18.71932212,0.691073714,65.67907056,20590.60827,0.545087438,9.581990221,6.505547052,0.580999058,0.432198136,45.30202951,54.60788217,11.96222863,60.34210536,67.83032753,54.28747429,17029.09469,20.47034094,4.480940476,6.470136428,7.646560171,11.844613,16157.56444,35.42632623,67.7365591,40.73934364,35.71789819,24.59229404,89.33886232,16.90267585,0.531497534,0.626836519,0.045985339
76.45053064,58.02043641,11.5377882,127.4567699,19098.49156,28.49186499,68.98460845,6.804332074,0.79237561,17.09980896,0.654934136,61.54916005,17426.44404,0.54922865,9.492356408,4.420888643,0.496756168,0.412280052,46.10248469,56.6479829,15.27147144,62.22696245,63.29278695,29.51509866,14738.5142,26.63007534,3.027193278,4.177061291,6.466890197,12.05979443,11078.4188,1.52703656,72.99134452,71.50273984,76.94123099500001,71.73080282,40.50227631,22.60097023,0.332457795,0.677598992,0.044917831
100.7716236,34.65603023,17.44208921,112.9032163,23259.01734,29.44711198,134.6645274,6.018902124,0.887025665,15.69523139,0.93763492,77.05992998,19678.76476,0.83714927,18.51717308,7.529739814,0.831433566,0.63162896,97.3915887,87.52382088,20.01060119,78.05721902,88.02243655,75.78529652,29389.49582,20.2863629,7.565249841,8.090322822,15.70454533,17.10287155,24231.23828,118.4137015,117.6925385,50.0061459,78.04281693,59.09311026,39.84290277,22.87784475,0.770878936,0.795737401,0.061411241
109.9058761,55.96104194,11.90064239,109.9804293,51190.26812,29.39073484,120.3862379,9.796761993,1.085645921,35.15828758,1.061800535,89.94699443,63073.3616,1.078758748,21.558468,13.02181051,1.065914973,1.146112731,140.4263288,104.2776543,33.57564042,86.75592801,94.36761308,87.81888513,59314.4303,48.40236267,15.89306388,14.63295339,22.61671408,20.19213703,38662.19054,142.0058802,164.5580539,114.5504102,91.52667579,104.3566999,99.85428373,65.3964515,1.035652987,1.092042021,0.300005464
103.0851731,46.31165336,9.093370237,136.6021021,33422.487,38.50883578,126.3952076,8.555705816,1.022518312,33.60496718,0.882907518,80.15214613,27007.30117,0.773967289,17.10570442,7.84923491,0.861066055,0.683581548,101.5819014,81.69079182,15.41129646,75.67591508,79.99220564,77.78103903,26791.69126,18.00089762,9.687853693,8.404645856,15.36001105,14.30675697,17968.56907,118.2588159,97.43753481,61.32904151,37.44789085,51.16665985,73.3118948,25.88530734,0.806884521,0.8296172735,0.057203255
57.28282447,62.92585235,9.872673708,48.69356944,27929.47484,19.6185912,42.54668104,9.84361256,0.789115607,10.25160606,0.567907362,59.49807377,14883.74286,0.456781523,7.021854948,5.292844324,0.404428046,0.275728788,54.62423678,47.15418773,10.49260001,57.99840096,59.53682102,41.27006778,9397.155793,13.99571143,4.272993175,4.424324143,6.256534157,6.577186876,18446.15973,28.50554684,48.0331151,39.93032217,50.71766257,35.89532965,38.62151345,25.92477602,0.411933617,0.369518677,0.044529886
103.6081109,53.77958145,18.7491488,180.8631095,36763.97226,36.96906871,120.0374439,9.842073939,1.093536922,17.99554216,0.979230657,80.86767086,38891.42077,0.973486309,17.27685304,12.12920924,0.954943925,0.983594309,107.7075876,92.93528936,28.86044009,79.32367916,87.99805572,80.37787137,29783.87314,13.89223772,14.29664265,12.53551708,16.69403663,17.51370208,16038.28354,134.3630162,117.0012196,101.9508161,115.1229511,133.745772,53.85934396,38.73263613,0.894657244,0.966959135,0.1158239
117.4847652,53.36367443,11.07451812,134.7412636,30035.68136,31.6607149,112.3766733,12.06349747,1.022518312,16.46497823,1.018104739,79.94109658,17928.12772,0.886668215,14.6632736,8.99733599,0.894061164,0.78576464,120.6699756,89.35499197,25.47898985,80.53968693,89.70386045,60.5485496,30608.01209,19.43506566,9.875232811,10.11584661,15.54569095,15.28179575,27189.34842,142.4812511,73.24390685,71.50273984,76.94123099500001,71.73080282,39.32447316,31.65703643,0.806884521,0.8296172735,0.070772804
122.6712102,26.42062777,18.45877052,189.3415829,70821.43938,21.61106905,120.8311094,5.934396779,1.023159707,30.83298486,0.966800912,80.93932267,62501.01963,1.219744044,17.8410311,9.538371773,0.856445603,0.828667271,135.1230517,107.9162694,11.75540342,79.93141055,88.17807751,83.83846413,61419.45605,21.398179515,13.56651361,11.37930991,19.09834316,14.98067523,31359.27151,124.2133403,88.04367427,80.96943774,73.65974672,89.90235345,88.45961747,36.00236298,0.878009017,0.943933497,0.058238102
108.4495186,69.7690522,13.97999037,140.1927005,33980.86112,25.99395877,119.8273895,8.245109763,1.160233319,16.68484805,0.973270683,78.81374418,28970.24079,1.072362444,17.98557649,14.0638025,0.938328772,0.974521308,109.3044002,88.54978588,28.29748428,72.73762037,89.75736491,68.55693823,27896.43919,18.13505609,14.33676162,12.34972393,19.08533378,15.97273284,21233.57105,128.6988026,98.41527385,109.2600519,115.2478726,112.320762,54.20856279,39.02591962,1.02233245,0.972177893,0.090707317
65.35391822,38.76666714,15.2453046,60.00012766,31054.28148,33.82511475,156.2938443,10.26634606,0.940681749,14.03765092,0.554570109,55.32949904,314.0377665,0.531829748,11.63974198,6.944599762,0.544338541,0.546908778,24.1874022,33.18129566,11.64872517,54.95720307,59.32158639,43.77825151,23381.77203,31.97172231,7.295482436,9.985503502,14.94830494,15.75274154,18094.23497,29.27636479,69.38869439,40.15734021,48.48499597,36.4763535,88.13633498,21.43434467,0.60043234,0.583422437,0.046736586
103.6374527,47.94523708,24.73434982,154.347112,22773.74322,40.15473384,138.7843668,7.161371473,0.99268864,14.67401841,0.990809811,81.13571592,21168.01514,0.743639469,12.90724913,10.26294393,0.798424127,0.80265618,117.7796781,59.00032469,16.08509515,75.69546352,87.48708835,74.45079611,18966.59305,18.52071615,10.6770785,10.53408759,17.50235623,15.55434866,17584.27974,87.42888662,62.07390204,63.84334174,80.60498382,60.67030247,60.56374406,55.61874568,0.863075851,0.871130865,0.059594878
124.7974913,55.78415286,14.76311283,84.87358102,72083.26841,25.25864987,120.9112552,8.849263002,1.091812844,17.20678138,1.050665042,93.72444452,59652.08128,1.034495637,19.45068485,15.03938769,1.074652064,1.027330611,125.9714678,103.6063758,30.72430343,86.36032879,92.28280856,95.18733264,52170.38796,25.6395036,14.54390494,13.6017789,19.75465054,18.5388985,40178.71059,124.7900498,158.0680492,101.8720473,94.17262813,84.64018385,127.5617849,35.00887096,1.053579153,0.994870648,0.155205977
121.4050902,26.76250417,13.43197012,84.32357327,50736.07682,36.74887591,112.3993049,6.654054536,0.894853077,14.86560891,0.853033105,83.77920385,33826.14056,0.860037544,15.34848384,8.924633581,0.90971666,0.776520515,109.7794505,86.22931118,19.60774086,76.72470396,78.46415831,61.90356448,36502.4757,8.893796848,7.055830883,10.22463563,15.16070033,16.5000089,14421.07908,132.2708473,112.185312,61.16060325,78.74524022,63.61473062,34.00216253,18.92213476,0.795631213,0.909500353,0.054829127
102.2855957,41.54438707,17.50458084,91.09639526,50837.32216,29.06798781,124.5520957,6.150267376,1.048960353,20.64580338,0.937687643,88.89776005,34271.19059,0.934842454,17.08624889,9.0412181,0.855620437,0.771839212,104.0633337,112.3863334,15.39927196,76.80154588,86.35495875,75.70576286,39573.5548,30.49605239,7.920031925,9.38724286,17.78677336,15.20629089,27251.65729,124.9486402,61.40711477,38.33979555,57.85965585,61.44116635,52.40825634,33.47128605,0.759092507,0.848063801,0.065792392
93.09402497,50.39871241,17.8140149,79.59588216,26050.46562,28.63299226,136.237338,6.28766534,1.022518312,18.72008913,0.783590731,75.42928706,24463.11014,0.712332109,18.64479415,12.75689916,0.737156516,0.871493313,73.66187201,80.48184647,13.49484147,67.58396187,74.52516051,69.90410637,12665.30274,25.3733934,7.771237681,11.27860968,15.36001105,14.30675697,18070.4586,51.19643594,102.0093759,77.08544625,83.21127195,65.54533637,89.3655717,27.88688971,0.806884521,0.8296172735,0.050833772
72.39074168,50.66108547,18.03936469,132.139987,21481.05545,21.03763077,150.3220963,5.65835443,1.008865143,5.448762262,0.602108608,54.38250865,10021.15333,0.420304704,14.58529328,4.973871028,0.519017426,0.572513977,51.51580272,29.5609191,15.38606573,49.9562424,51.93068167,39.55798279,14425.16193,16.39125085,4.200030761,8.256683472,11.68537963,12.57385169,5018.36458,48.04212691,46.26640537,32.95920143,48.44593579,31.04259846,41.36779999,38.30481644,0.445290421,0.517767847,0.046749013
118.2135491,60.24065405,16.06451964,88.02814544,36553.27485,27.33123013,103.3611304,10.31725612,1.003634012,28.32844961,1.002275124,85.05341876,31344.54563,0.88129161,16.72589539,13.95081391,0.960013513,0.826144167,129.0955702,67.2203494,31.20230332,84.02826135,87.06951323,79.46985366,20321.57152,24.80062047,13.45977435,13.87081419,16.94432163,15.05883797,24940.35232,124.1666435,79.13562513,93.79875819,118.2756612,88.38516182,101.2905264,51.68588635,0.98584111,0.889991501,0.104618823
74.07394824,36.43369391,11.76011908,53.07763396,15572.66622,10.19824622,75.82502291,8.962810879,0.905887979,-16.47377862,0.515403416,54.98385804,14293.56344,0.573146328,8.84964641,4.766005033,0.498326881,0.364827462,89.77272685,31.24317915,17.97927387,57.51118202,56.9316435,27.39773869,19542.24253,21.09944299,3.752983476,5.407591296,7.272339952,6.823419088,20032.76706,124.2133403,65.92497834,48.04102782,29.84705933,24.21002262,58.97694868,35.5503426,0.435073385,0.453715894,0.044637648
106.0164081,55.77857343,18.99484653,180.4455778,45377.20036,37.06872167,125.241615,8.488963999,1.102446415,34.54509096,1.045541833,83.09251089,29147.8392,0.855622565,15.81043407,11.46373383,1.001714116,0.803340954,101.1179101,83.4954246,21.68074352,82.29162851,87.48859173,81.27872519,27947.79256,20.21264164,12.19097401,12.36902094,15.61931433,16.21315764,18903.50374,67.12035578,151.3921461,92.69279311,77.21353818,74.66337478,52.82583264,18.28580828,0.890193936,0.826077204,0.061326626
98.96367133,38.05083403,6.958700879,120.0377203,7788.641495,31.61651234,120.6620589,7.643622623,1.02901925,30.6070411,1.034936189,83.42531084,19585.60941,0.786135088,14.65228992,12.40283206,0.833151985,0.92386673,125.5672683,43.97953309,17.71426242,79.94884748,87.86636596,57.1844695,18869.43854,18.48462179,10.93295408,12.91910482,16.65478226,16.63344264,13691.97364,120.7468659,87.70951149,121.7500132,107.8061792,114.3118576,57.52715096,30.96527197,0.932917951,0.877853587,0.068577351
111.6283194,41.30018736,22.94556957,233.9270161,29016.32555,29.86394091,118.6236834,5.65786193,1.002888676,27.67477378,0.849595509,74.7332839,22279.84225,0.855926582,14.56300082,8.197467655,0.752753633,0.807267372,109.8024216,47.72850955,16.93090586,67.76959136,79.04276245,65.94149239,23016.73238,39.08619172,10.70556099,9.886754727,14.35679233,13.94742627,7981.904584,114.0680402,184.9298741,97.12290394,90.21481684,85.79079253,96.13273827,37.043078,0.795097192,0.793221209,0.054554753
